,Action,org:resource,concept:name,EventOrigin,EventID,lifecycle:transition,time:timestamp,case:LoanGoal,case:ApplicationType,case:concept:name,case:RequestedAmount,FirstWithdrawalAmount,NumberOfTerms,Accepted,MonthlyCost,Selected,CreditScore,OfferedAmount,OfferID
840459,Created,User_24,W_Complete application,Workflow,Workitem_1501787072,schedule,2016-09-15 12:00:26.644000+00:00,Caravan / Camper,Limit raise,Application_692585281,7500.0,,,,,,,,
840460,Obtained,User_24,W_Complete application,Workflow,Workitem_1634793550,start,2016-09-15 12:00:26.646000+00:00,Caravan / Camper,Limit raise,Application_692585281,7500.0,,,,,,,,
840461,statechange,User_24,A_Accepted,Application,ApplState_1772583,complete,2016-09-15 12:00:57.618000+00:00,Caravan / Camper,Limit raise,Application_692585281,7500.0,,,,,,,,
840462,Released,User_24,W_Complete application,Workflow,Workitem_444218805,suspend,2016-09-15 12:01:27.452000+00:00,Caravan / Camper,Limit raise,Application_692585281,7500.0,,,,,,,,
840463,Obtained,User_2,W_Complete application,Workflow,Workitem_891324684,resume,2016-09-15 14:18:02.718000+00:00,Caravan / Camper,Limit raise,Application_692585281,7500.0,,,,,,,,
840464,Created,User_2,O_Create Offer,Offer,Offer_1857259400,complete,2016-09-15 14:21:28.010000+00:00,Caravan / Camper,Limit raise,Application_692585281,7500.0,1500.0,37.0,False,225.0,False,0.0,7500.0,
840465,statechange,User_2,O_Created,Offer,OfferState_544295397,complete,2016-09-15 14:21:28.566000+00:00,Caravan / Camper,Limit raise,Application_692585281,7500.0,,,,,,,,Offer_1857259400
840466,statechange,User_2,O_Sent (mail and online),Offer,OfferState_1336886023,complete,2016-09-15 14:21:46.646000+00:00,Caravan / Camper,Limit raise,Application_692585281,7500.0,,,,,,,,Offer_1857259400
840467,Deleted,User_2,W_Complete application,Workflow,Workitem_1143681562,complete,2016-09-15 14:21:46.659000+00:00,Caravan / Camper,Limit raise,Application_692585281,7500.0,,,,,,,,
840468,Created,User_2,W_Call after offers,Workflow,Workitem_1594115863,schedule,2016-09-15 14:21:46.665000+00:00,Caravan / Camper,Limit raise,Application_692585281,7500.0,,,,,,,,
840469,Obtained,User_2,W_Call after offers,Workflow,Workitem_882399486,start,2016-09-15 14:21:46.667000+00:00,Caravan / Camper,Limit raise,Application_692585281,7500.0,,,,,,,,
840470,statechange,User_2,A_Complete,Application,ApplState_1451968824,complete,2016-09-15 14:21:46.670000+00:00,Caravan / Camper,Limit raise,Application_692585281,7500.0,,,,,,,,
840471,Released,User_2,W_Call after offers,Workflow,Workitem_1627842346,suspend,2016-09-15 14:22:25.214000+00:00,Caravan / Camper,Limit raise,Application_692585281,7500.0,,,,,,,,
840472,Obtained,User_2,W_Call after offers,Workflow,Workitem_518689172,resume,2016-09-19 10:13:55.270000+00:00,Caravan / Camper,Limit raise,Application_692585281,7500.0,,,,,,,,
840473,Released,User_2,W_Call after offers,Workflow,Workitem_1972345303,suspend,2016-09-19 10:14:23.536000+00:00,Caravan / Camper,Limit raise,Application_692585281,7500.0,,,,,,,,
840474,Deleted,User_133,W_Call after offers,Workflow,Workitem_1762296733,ate_abort,2016-09-26 08:24:03.045000+00:00,Caravan / Camper,Limit raise,Application_692585281,7500.0,,,,,,,,
840475,Created,User_133,W_Validate application,Workflow,Workitem_1462616643,schedule,2016-09-26 08:24:03.050000+00:00,Caravan / Camper,Limit raise,Application_692585281,7500.0,,,,,,,,
840476,Obtained,User_133,W_Validate application,Workflow,Workitem_807990257,start,2016-09-26 08:24:03.052000+00:00,Caravan / Camper,Limit raise,Application_692585281,7500.0,,,,,,,,
840477,statechange,User_133,A_Validating,Application,ApplState_2126413543,complete,2016-09-26 08:24:03.896000+00:00,Caravan / Camper,Limit raise,Application_692585281,7500.0,,,,,,,,
840478,Deleted,User_133,W_Validate application,Workflow,Workitem_373515386,complete,2016-09-26 08:28:54.309000+00:00,Caravan / Camper,Limit raise,Application_692585281,7500.0,,,,,,,,
840479,Created,User_133,W_Call incomplete files,Workflow,Workitem_1153171657,schedule,2016-09-26 08:28:54.316000+00:00,Caravan / Camper,Limit raise,Application_692585281,7500.0,,,,,,,,
840480,Obtained,User_133,W_Call incomplete files,Workflow,Workitem_275112010,start,2016-09-26 08:28:54.318000+00:00,Caravan / Camper,Limit raise,Application_692585281,7500.0,,,,,,,,
840481,statechange,User_133,A_Incomplete,Application,ApplState_578993891,complete,2016-09-26 08:28:54.321000+00:00,Caravan / Camper,Limit raise,Application_692585281,7500.0,,,,,,,,
840482,statechange,User_133,O_Returned,Offer,OfferState_1306862656,complete,2016-09-26 08:29:10.640000+00:00,Caravan / Camper,Limit raise,Application_692585281,7500.0,,,,,,,,Offer_1857259400
840483,Released,User_133,W_Call incomplete files,Workflow,Workitem_1652310380,suspend,2016-09-26 08:31:17.684000+00:00,Caravan / Camper,Limit raise,Application_692585281,7500.0,,,,,,,,
840484,Obtained,User_28,W_Call incomplete files,Workflow,Workitem_1666716016,resume,2016-09-26 08:36:19.533000+00:00,Caravan / Camper,Limit raise,Application_692585281,7500.0,,,,,,,,
840485,Released,User_28,W_Call incomplete files,Workflow,Workitem_1967978220,suspend,2016-09-26 08:41:54.288000+00:00,Caravan / Camper,Limit raise,Application_692585281,7500.0,,,,,,,,
840486,Created,User_42,O_Create Offer,Offer,Offer_1772205948,complete,2016-09-26 17:58:41.261000+00:00,Caravan / Camper,Limit raise,Application_692585281,7500.0,1500.0,37.0,False,225.0,True,0.0,7500.0,
840487,statechange,User_42,O_Created,Offer,OfferState_21813901,complete,2016-09-26 17:58:41.835000+00:00,Caravan / Camper,Limit raise,Application_692585281,7500.0,,,,,,,,Offer_1772205948
840488,statechange,User_42,O_Sent (mail and online),Offer,OfferState_1096955716,complete,2016-09-26 17:58:49.006000+00:00,Caravan / Camper,Limit raise,Application_692585281,7500.0,,,,,,,,Offer_1772205948
840489,Obtained,User_63,W_Call incomplete files,Workflow,Workitem_1372050365,resume,2016-09-28 11:37:24.037000+00:00,Caravan / Camper,Limit raise,Application_692585281,7500.0,,,,,,,,
840490,Released,User_63,W_Call incomplete files,Workflow,Workitem_41004357,suspend,2016-09-28 11:40:17.503000+00:00,Caravan / Camper,Limit raise,Application_692585281,7500.0,,,,,,,,
840491,statechange,User_123,O_Returned,Offer,OfferState_1079314583,complete,2016-09-30 08:41:09.222000+00:00,Caravan / Camper,Limit raise,Application_692585281,7500.0,,,,,,,,Offer_1772205948
840492,Deleted,User_123,W_Call incomplete files,Workflow,Workitem_1836170914,ate_abort,2016-09-30 08:42:08.469000+00:00,Caravan / Camper,Limit raise,Application_692585281,7500.0,,,,,,,,
840493,Created,User_123,W_Validate application,Workflow,Workitem_896980349,schedule,2016-09-30 08:42:08.473000+00:00,Caravan / Camper,Limit raise,Application_692585281,7500.0,,,,,,,,
840494,Obtained,User_123,W_Validate application,Workflow,Workitem_1255005304,start,2016-09-30 08:42:08.475000+00:00,Caravan / Camper,Limit raise,Application_692585281,7500.0,,,,,,,,
840495,statechange,User_123,A_Validating,Application,ApplState_1684450840,complete,2016-09-30 08:42:08.528000+00:00,Caravan / Camper,Limit raise,Application_692585281,7500.0,,,,,,,,
840496,Released,User_123,W_Validate application,Workflow,Workitem_1161393266,suspend,2016-09-30 08:43:12.076000+00:00,Caravan / Camper,Limit raise,Application_692585281,7500.0,,,,,,,,
840497,statechange,User_100,O_Accepted,Offer,OfferState_608161198,complete,2016-10-03 14:01:43.502000+00:00,Caravan / Camper,Limit raise,Application_692585281,7500.0,,,,,,,,Offer_1772205948
840498,statechange,User_100,A_Pending,Application,ApplState_2034395455,complete,2016-10-03 14:01:43.505000+00:00,Caravan / Camper,Limit raise,Application_692585281,7500.0,,,,,,,,
840499,Deleted,User_100,W_Validate application,Workflow,Workitem_1894839364,ate_abort,2016-10-03 14:01:43.507000+00:00,Caravan / Camper,Limit raise,Application_692585281,7500.0,,,,,,,,
840500,statechange,User_100,O_Cancelled,Offer,OfferState_1909816908,complete,2016-10-03 14:01:43.516000+00:00,Caravan / Camper,Limit raise,Application_692585281,7500.0,,,,,,,,Offer_1857259400
845348,Created,User_1,A_Create Application,Application,Application_1073544742,complete,2016-09-16 14:58:03.511000+00:00,Car,New credit,Application_1073544742,12000.0,,,,,,,,
845349,statechange,User_1,A_Submitted,Application,ApplState_254153214,complete,2016-09-16 14:58:03.549000+00:00,Car,New credit,Application_1073544742,12000.0,,,,,,,,
845350,Created,User_1,W_Handle leads,Workflow,Workitem_552888157,schedule,2016-09-16 14:58:03.765000+00:00,Car,New credit,Application_1073544742,12000.0,,,,,,,,
845351,Deleted,User_1,W_Handle leads,Workflow,Workitem_802686861,withdraw,2016-09-16 14:58:29.309000+00:00,Car,New credit,Application_1073544742,12000.0,,,,,,,,
845352,Created,User_1,W_Complete application,Workflow,Workitem_1362954539,schedule,2016-09-16 14:58:29.315000+00:00,Car,New credit,Application_1073544742,12000.0,,,,,,,,
845353,statechange,User_1,A_Concept,Application,ApplState_1372339761,complete,2016-09-16 14:58:29.318000+00:00,Car,New credit,Application_1073544742,12000.0,,,,,,,,
845354,Obtained,User_46,W_Complete application,Workflow,Workitem_39538167,start,2016-09-17 10:00:53.822000+00:00,Car,New credit,Application_1073544742,12000.0,,,,,,,,
845355,statechange,User_46,A_Accepted,Application,ApplState_1376192797,complete,2016-09-17 10:06:47.085000+00:00,Car,New credit,Application_1073544742,12000.0,,,,,,,,
845356,Created,User_46,O_Create Offer,Offer,Offer_1869925144,complete,2016-09-17 10:11:19.836000+00:00,Car,New credit,Application_1073544742,12000.0,12000.0,41.0,False,319.44,False,0.0,12000.0,
845357,statechange,User_46,O_Created,Offer,OfferState_1920905253,complete,2016-09-17 10:11:20.497000+00:00,Car,New credit,Application_1073544742,12000.0,,,,,,,,Offer_1869925144
845358,statechange,User_46,O_Sent (mail and online),Offer,OfferState_1352916681,complete,2016-09-17 10:13:42.379000+00:00,Car,New credit,Application_1073544742,12000.0,,,,,,,,Offer_1869925144
845359,Deleted,User_46,W_Complete application,Workflow,Workitem_2118015848,complete,2016-09-17 10:13:42.392000+00:00,Car,New credit,Application_1073544742,12000.0,,,,,,,,
845360,Created,User_46,W_Call after offers,Workflow,Workitem_270109693,schedule,2016-09-17 10:13:42.397000+00:00,Car,New credit,Application_1073544742,12000.0,,,,,,,,
845361,Obtained,User_46,W_Call after offers,Workflow,Workitem_79464186,start,2016-09-17 10:13:42.399000+00:00,Car,New credit,Application_1073544742,12000.0,,,,,,,,
845362,statechange,User_46,A_Complete,Application,ApplState_537417060,complete,2016-09-17 10:13:42.401000+00:00,Car,New credit,Application_1073544742,12000.0,,,,,,,,
845363,Released,User_46,W_Call after offers,Workflow,Workitem_1550094309,suspend,2016-09-17 10:14:08.605000+00:00,Car,New credit,Application_1073544742,12000.0,,,,,,,,
845364,Obtained,User_26,W_Call after offers,Workflow,Workitem_266854595,resume,2016-09-21 06:44:44.408000+00:00,Car,New credit,Application_1073544742,12000.0,,,,,,,,
845365,Released,User_26,W_Call after offers,Workflow,Workitem_937130387,suspend,2016-09-21 06:45:09.321000+00:00,Car,New credit,Application_1073544742,12000.0,,,,,,,,
845366,statechange,User_1,A_Cancelled,Application,ApplState_1733782879,complete,2016-10-18 06:00:23.212000+00:00,Car,New credit,Application_1073544742,12000.0,,,,,,,,
845367,statechange,User_1,O_Cancelled,Offer,OfferState_210708192,complete,2016-10-18 06:00:23.230000+00:00,Car,New credit,Application_1073544742,12000.0,,,,,,,,Offer_1869925144
845368,Deleted,User_1,W_Call after offers,Workflow,Workitem_162262664,ate_abort,2016-10-18 06:00:23.237000+00:00,Car,New credit,Application_1073544742,12000.0,,,,,,,,
862290,Created,User_1,A_Create Application,Application,Application_1070475605,complete,2016-09-21 10:55:11.159000+00:00,Home improvement,New credit,Application_1070475605,15000.0,,,,,,,,
862291,statechange,User_1,A_Submitted,Application,ApplState_1026030174,complete,2016-09-21 10:55:11.191000+00:00,Home improvement,New credit,Application_1070475605,15000.0,,,,,,,,
862292,Created,User_1,W_Handle leads,Workflow,Workitem_505381017,schedule,2016-09-21 10:55:11.333000+00:00,Home improvement,New credit,Application_1070475605,15000.0,,,,,,,,
862293,Deleted,User_1,W_Handle leads,Workflow,Workitem_240816856,withdraw,2016-09-21 10:56:30.387000+00:00,Home improvement,New credit,Application_1070475605,15000.0,,,,,,,,
862294,Created,User_1,W_Complete application,Workflow,Workitem_1323276230,schedule,2016-09-21 10:56:30.399000+00:00,Home improvement,New credit,Application_1070475605,15000.0,,,,,,,,
862295,statechange,User_1,A_Concept,Application,ApplState_1251422180,complete,2016-09-21 10:56:30.405000+00:00,Home improvement,New credit,Application_1070475605,15000.0,,,,,,,,
862296,Obtained,User_18,W_Complete application,Workflow,Workitem_1012340529,start,2016-09-22 12:29:02.849000+00:00,Home improvement,New credit,Application_1070475605,15000.0,,,,,,,,
862297,Released,User_18,W_Complete application,Workflow,Workitem_384656688,suspend,2016-09-22 12:32:31.649000+00:00,Home improvement,New credit,Application_1070475605,15000.0,,,,,,,,
862298,Obtained,User_3,W_Complete application,Workflow,Workitem_601221179,resume,2016-09-22 13:05:22.276000+00:00,Home improvement,New credit,Application_1070475605,15000.0,,,,,,,,
862299,statechange,User_3,A_Accepted,Application,ApplState_385380650,complete,2016-09-22 13:12:52.623000+00:00,Home improvement,New credit,Application_1070475605,15000.0,,,,,,,,
862300,Created,User_3,O_Create Offer,Offer,Offer_1203985695,complete,2016-09-22 13:15:02.314000+00:00,Home improvement,New credit,Application_1070475605,15000.0,15000.0,120.0,True,154.11,True,722.0,15000.0,
862301,statechange,User_3,O_Created,Offer,OfferState_959613916,complete,2016-09-22 13:15:02.859000+00:00,Home improvement,New credit,Application_1070475605,15000.0,,,,,,,,Offer_1203985695
862302,statechange,User_3,O_Sent (mail and online),Offer,OfferState_1039694923,complete,2016-09-22 13:15:17.520000+00:00,Home improvement,New credit,Application_1070475605,15000.0,,,,,,,,Offer_1203985695
862303,Deleted,User_3,W_Complete application,Workflow,Workitem_611033866,complete,2016-09-22 13:15:17.532000+00:00,Home improvement,New credit,Application_1070475605,15000.0,,,,,,,,
862304,Created,User_3,W_Call after offers,Workflow,Workitem_2034529801,schedule,2016-09-22 13:15:17.540000+00:00,Home improvement,New credit,Application_1070475605,15000.0,,,,,,,,
862305,Obtained,User_3,W_Call after offers,Workflow,Workitem_2011991537,start,2016-09-22 13:15:17.543000+00:00,Home improvement,New credit,Application_1070475605,15000.0,,,,,,,,
862306,statechange,User_3,A_Complete,Application,ApplState_1091783082,complete,2016-09-22 13:15:17.546000+00:00,Home improvement,New credit,Application_1070475605,15000.0,,,,,,,,
862307,Released,User_3,W_Call after offers,Workflow,Workitem_1096283664,suspend,2016-09-22 13:21:21.348000+00:00,Home improvement,New credit,Application_1070475605,15000.0,,,,,,,,
862308,Obtained,User_132,W_Call after offers,Workflow,Workitem_1980280834,resume,2016-09-26 09:53:07.944000+00:00,Home improvement,New credit,Application_1070475605,15000.0,,,,,,,,
862309,Released,User_132,W_Call after offers,Workflow,Workitem_581352073,suspend,2016-09-26 09:53:36.812000+00:00,Home improvement,New credit,Application_1070475605,15000.0,,,,,,,,
862310,Deleted,User_121,W_Call after offers,Workflow,Workitem_2058351602,ate_abort,2016-09-28 11:19:34.650000+00:00,Home improvement,New credit,Application_1070475605,15000.0,,,,,,,,
862311,Created,User_121,W_Validate application,Workflow,Workitem_78087311,schedule,2016-09-28 11:19:34.655000+00:00,Home improvement,New credit,Application_1070475605,15000.0,,,,,,,,
862312,Obtained,User_121,W_Validate application,Workflow,Workitem_394006778,start,2016-09-28 11:19:34.657000+00:00,Home improvement,New credit,Application_1070475605,15000.0,,,,,,,,
862313,statechange,User_121,A_Validating,Application,ApplState_847080716,complete,2016-09-28 11:19:35.457000+00:00,Home improvement,New credit,Application_1070475605,15000.0,,,,,,,,
862314,statechange,User_121,O_Returned,Offer,OfferState_649114818,complete,2016-09-28 11:19:37.741000+00:00,Home improvement,New credit,Application_1070475605,15000.0,,,,,,,,Offer_1203985695
862315,Released,User_121,W_Validate application,Workflow,Workitem_183014994,suspend,2016-09-28 11:25:13.645000+00:00,Home improvement,New credit,Application_1070475605,15000.0,,,,,,,,
862316,Deleted,User_29,W_Validate application,Workflow,Workitem_1062461831,ate_abort,2016-10-02 14:20:46.393000+00:00,Home improvement,New credit,Application_1070475605,15000.0,,,,,,,,
862317,Created,User_29,W_Call incomplete files,Workflow,Workitem_1779174778,schedule,2016-10-02 14:20:46.399000+00:00,Home improvement,New credit,Application_1070475605,15000.0,,,,,,,,
862318,Obtained,User_29,W_Call incomplete files,Workflow,Workitem_1441312289,start,2016-10-02 14:20:46.401000+00:00,Home improvement,New credit,Application_1070475605,15000.0,,,,,,,,
862319,statechange,User_29,A_Incomplete,Application,ApplState_675189492,complete,2016-10-02 14:20:46.403000+00:00,Home improvement,New credit,Application_1070475605,15000.0,,,,,,,,
